,N,Dis_count,NMISS,SUM,MEAN,MEDIAN,STD,VAR,MIN,P1,P5,P10,P25,P50,P75,P90,P95,P99,MAX
Col1029,17521.0,7.0,0.0,25264.0,1.4419268306603505,1.0,1.008218526716281,1.0165045976139486,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1030,17521.0,6.0,0.0,22184.0,1.2661377775241138,1.0,1.0680071363735704,1.140639243344874,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1031,17521.0,7.0,0.0,21688.0,1.2378288910450317,1.0,1.0450461256510954,1.0921214047383652,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1032,17521.0,6.0,0.0,6069.0,0.3463843387934479,0.0,0.7447990691569304,0.5547256534170301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1033,17521.0,5.0,0.0,4875.0,0.27823754351920554,0.0,0.6260421437219207,0.39192876571593804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0
Col1034,17521.0,6.0,0.0,20779.0,1.1859482906226813,1.0,1.045434204137101,1.0929326751797737,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1035,17521.0,6.0,0.0,19905.0,1.136065293076879,1.0,1.034441711351647,1.0700696541841241,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1036,17521.0,6.0,0.0,16395.0,0.9357342617430512,1.0,1.039670785033051,1.0809153412512407,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1037,17521.0,6.0,0.0,15744.0,0.8985788482392557,1.0,0.9998508625468295,0.999701747335639,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1038,17521.0,6.0,0.0,5006.0,0.2857142857142857,0.0,0.7649467363541194,0.5851435094588187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1039,17521.0,6.0,0.0,3717.0,0.2121454254894127,0.0,0.6149050235465,0.3781081879827217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1040,17521.0,6.0,0.0,1841.0,0.10507391130643227,0.0,0.4564078856289497,0.2083081580642884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0
Col1041,17521.0,5.0,0.0,771.0,0.044004337651960504,0.0,0.2552052463986495,0.06512971778939541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Col1042,17521.0,6.0,0.0,5360.0,0.30591861195137265,0.0,0.6502667278496607,0.42284681734830465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1043,17521.0,5.0,0.0,5466.0,0.31196849494891843,0.0,0.6473858658336373,0.41910845928116824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0
Col1044,17521.0,6.0,0.0,22455.0,1.2816049312253868,1.0,1.0370576921876533,1.0754886569255813,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1045,17521.0,7.0,0.0,24247.0,1.3838821985046517,1.0,1.0699829387978141,1.1448634893184069,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1046,17521.0,6.0,0.0,21701.0,1.2385708578277494,1.0,1.0487210577552424,1.0998158569792744,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1047,17521.0,6.0,0.0,20219.0,1.153986644597911,1.0,1.0175554923240164,1.0354191799587715,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1048,17521.0,6.0,0.0,22331.0,1.274527709605616,1.0,1.0213341204824469,1.0431233856616533,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1049,17521.0,6.0,0.0,21780.0,1.2430797328919583,1.0,1.0046047922822674,1.0092307886764975,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1050,17521.0,6.0,0.0,21368.0,1.2195650933165916,1.0,1.0686571686834985,1.1420281441786315,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1051,17521.0,6.0,0.0,19458.0,1.1105530506249643,1.0,1.0071904370761326,1.0144325765376112,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1052,17521.0,6.0,0.0,6191.0,0.3533474116774157,0.0,0.7611959683199208,0.5794193021865017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1053,17521.0,6.0,0.0,4980.0,0.28423035214884995,0.0,0.6395691349976231,0.4090486784416079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1054,17521.0,6.0,0.0,22180.0,1.2659094800525084,1.0,1.0923177081763178,1.1931579755955635,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1055,17521.0,6.0,0.0,21465.0,1.225101307003025,1.0,1.0834000799207526,1.173755733172293,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1056,17521.0,6.0,0.0,16509.0,0.942240739683808,1.0,1.0495581704833596,1.1015723532283772,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1057,17521.0,6.0,0.0,14588.0,0.8326008789452657,1.0,0.9502468550324281,0.9029690854990204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0
Col1058,17521.0,7.0,0.0,8842.0,0.5046515609839621,0.0,0.9381522357556583,0.8801296174533403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0
Col1059,17521.0,6.0,0.0,7000.0,0.3995205753096284,0.0,0.7925651944733233,0.6281595874905368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0
Col1060,17521.0,6.0,0.0,1821.0,0.10393242394840477,0.0,0.4516420482257253,0.20398053972552838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
Col1061,17521.0,5.0,0.0,765.0,0.04366189144455225,0.0,0.2543680787088664,0.06470311946604006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Col1062,17521.0,7.0,0.0,22645.0,1.292449061126648,1.0,1.111364371147509,1.235130765456098,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1063,17521.0,6.0,0.0,19118.0,1.0911477655384967,1.0,0.9823045374264369,0.964922204248566,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1064,17521.0,6.0,0.0,5397.0,0.30803036356372354,0.0,0.6539553054633716,0.42765754154369157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1065,17521.0,5.0,0.0,5365.0,0.30620398379087954,0.0,0.6372303632011517,0.4060625357854717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0
Col1066,17521.0,2.0,0.0,7.0,0.00039952057530962844,0.0,0.019984587891549197,0.00039938375319505473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Col1067,17521.0,3.0,0.0,5.0,0.00028537183950687746,0.0,0.019986543904843793,0.0003994619372602486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Col1068,17521.0,6.0,0.0,20598.0,1.1756178300325324,1.0,1.0232631999208757,1.0470675763123098,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1069,17521.0,6.0,0.0,21392.0,1.2209348781462246,1.0,1.0444941831124472,1.0909680985557386,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1070,17521.0,6.0,0.0,23123.0,1.3197306089835055,1.0,1.0941643964739038,1.1971957265111024,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1071,17521.0,6.0,0.0,22103.0,1.2615147537241025,1.0,1.0758807424881813,1.1575193720569206,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1072,17521.0,6.0,0.0,23643.0,1.3494092802922208,1.0,1.0684590851105524,1.1416048165552786,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1073,17521.0,6.0,0.0,22039.0,1.2578619941784144,1.0,1.0283920238399658,1.0575901546976607,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1074,17521.0,7.0,0.0,30348.0,1.7320929170709434,2.0,1.1972295872207679,1.4333586845168103,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1075,17521.0,6.0,0.0,19427.0,1.1087837452200218,1.0,0.9328069959237987,0.8701288916443818,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1076,17521.0,6.0,0.0,6743.0,0.38485246275897494,0.0,0.7983980766452193,0.6374394887907856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0
Col1077,17521.0,5.0,0.0,4585.0,0.26168597682780664,0.0,0.586821102751994,0.3443590066350662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
Col1078,17521.0,7.0,0.0,27939.0,1.59460076479653,2.0,1.208593875997027,1.460699157097517,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,6.0
Col1079,17521.0,6.0,0.0,18767.0,1.0711146624051138,1.0,0.965187158922539,0.9315862517489627,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1080,17521.0,6.0,0.0,19600.0,1.1186576108669597,1.0,1.1427334155768725,1.305839659075985,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1081,17521.0,6.0,0.0,14079.0,0.8035500256834656,1.0,0.8975429165279548,0.8055832870095072,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0
Col1082,17521.0,5.0,0.0,2871.0,0.16386051024484904,0.0,0.41686455176008735,0.17377605451413855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0
Col1083,17521.0,4.0,0.0,1281.0,0.07311226528166201,0.0,0.29234362289188026,0.0854647938455499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
Col1084,17521.0,4.0,0.0,1295.0,0.07391130643228126,0.0,0.2962170986460393,0.08774456953027739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
Col1085,17521.0,4.0,0.0,202.0,0.01152902231607785,0.0,0.11598081282531443,0.013451548943620622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Col1086,17521.0,6.0,0.0,5979.0,0.3412476456823241,0.0,0.6638358990184056,0.4406781008255747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0
Col1087,17521.0,5.0,0.0,5093.0,0.2906797557217054,0.0,0.5856234240151147,0.34295479475518686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
Col1088,17521.0,7.0,0.0,31957.0,1.8239255750242567,2.0,1.1691870297100666,1.366998310442248,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1089,17521.0,7.0,0.0,21582.0,1.231779008047486,1.0,0.9488561200455763,0.9003279365479451,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,6.0
Col1090,17521.0,7.0,0.0,29416.0,1.6788996061868615,2.0,1.2085003628314654,1.4604731269637838,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1091,17521.0,6.0,0.0,19364.0,1.105188060042235,1.0,0.9610311957522122,0.9235809592089267,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1092,17521.0,7.0,0.0,33319.0,1.90166086410593,2.0,1.1973515691665895,1.4336507801856941,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1093,17521.0,6.0,0.0,21753.0,1.2415387249586212,1.0,0.9573617702473016,0.9165415591310471,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1094,17521.0,7.0,0.0,31990.0,1.825809029165002,2.0,1.2482034842868477,1.5580119381858268,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1095,17521.0,6.0,0.0,20091.0,1.146681125506535,1.0,0.953096057684644,0.9083920951740102,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1096,17521.0,6.0,0.0,7102.0,0.40534216083556873,0.0,0.8423460109446358,0.7095468021543405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0
Col1097,17521.0,5.0,0.0,4958.0,0.28297471605501967,0.0,0.6306032553261105,0.3976604656278877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0
Col1098,17521.0,7.0,0.0,28895.0,1.6491638605102448,2.0,1.23948569414529,1.5363247859908318,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1099,17521.0,6.0,0.0,20898.0,1.192740140402945,1.0,1.0336274220408006,1.068385647594711,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1100,17521.0,7.0,0.0,21171.0,1.2083214428400206,1.0,1.222170264746031,1.4937001560293839,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1101,17521.0,6.0,0.0,15373.0,0.8774042577478455,1.0,0.9608389226365623,0.9232114352533898,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1102,17521.0,6.0,0.0,7565.0,0.4317675931739056,0.0,0.7920364970446542,0.6273218126507665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0
Col1103,17521.0,6.0,0.0,4683.0,0.26727926488214143,0.0,0.6030426657931561,0.36366045676691616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1104,17521.0,5.0,0.0,1355.0,0.0773357685063638,0.0,0.3149807953913243,0.0992129014653513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
Col1105,17521.0,4.0,0.0,207.0,0.011814394155584726,0.0,0.11766235756898487,0.01384443038869165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Col1106,17521.0,7.0,0.0,26865.0,1.5333028936704527,2.0,1.1538306698559655,1.3313252147002659,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,6.0
Col1107,17521.0,6.0,0.0,19525.0,1.1143770332743566,1.0,0.9586421507186385,0.9189947731344568,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1108,17521.0,6.0,0.0,6394.0,0.3649335083613949,0.0,0.7166725793880001,0.5136195860466494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0
Col1109,17521.0,6.0,0.0,5550.0,0.316762741852634,0.0,0.6425711224566862,0.41289764741524565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1110,17521.0,3.0,0.0,9.0,0.0005136693111123795,0.0,0.027235000664567185,0.0007417452611989749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Col1111,17521.0,2.0,0.0,4.0,0.00022829747160550196,0.0,0.01510822225057562,0.00022825837957278825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Col1112,17521.0,7.0,0.0,33265.0,1.8985788482392558,2.0,1.196617536290356,1.4318935281576013,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1113,17521.0,7.0,0.0,22918.0,1.3080303635637236,1.0,0.9932580989515566,0.9865616511328602,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1114,17521.0,7.0,0.0,30330.0,1.7310655784487188,2.0,1.2366358891122626,1.5292683222404762,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1115,17521.0,6.0,0.0,21623.0,1.2341190571314422,1.0,1.0265216911493749,1.0537467824001727,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1116,17521.0,7.0,0.0,34450.0,1.9662119742023858,2.0,1.2144957211381748,1.4749998566629352,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1117,17521.0,6.0,0.0,23896.0,1.3638490953712687,1.0,1.0115616463869848,1.0232569644411473,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1118,17521.0,7.0,0.0,35657.0,2.035100736259346,2.0,1.051401897555199,1.1054459501826732,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0
Col1119,17521.0,6.0,0.0,18317.0,1.045431196849495,1.0,0.8814370779215237,0.7769313223348343,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1120,17521.0,6.0,0.0,35597.0,2.0316762741852634,2.0,1.0700205815624353,1.1449440449672121,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0
Col1121,17521.0,6.0,0.0,20630.0,1.1774442098053763,1.0,0.9673118010919333,0.9356921205317198,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1122,17521.0,6.0,0.0,19129.0,1.0917755835854117,1.0,0.9776738555875363,0.9558461678993987,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1123,17521.0,6.0,0.0,17367.0,0.9912105473431881,1.0,0.9275909789433953,0.8604250242171663,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1124,17521.0,6.0,0.0,5693.0,0.3249243764625307,0.0,0.6967473978042924,0.48545693634705284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1125,17521.0,5.0,0.0,4404.0,0.2513555162376577,0.0,0.570639626825738,0.32562958370381745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
Col1126,17521.0,6.0,0.0,17839.0,1.0181496489926374,1.0,0.958149031661126,0.9180495668731533,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1127,17521.0,6.0,0.0,15742.0,0.898464699503453,1.0,0.9061676257766049,0.8211397660056091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0
Col1128,17521.0,6.0,0.0,14720.0,0.8401346955082473,1.0,0.9504630355022904,0.903379981856228,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0
Col1129,17521.0,5.0,0.0,13494.0,0.7701615204611609,1.0,0.8896102618413728,0.791406417973476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0
Col1130,17521.0,6.0,0.0,4596.0,0.2623137948747218,0.0,0.7037248336397727,0.4952286414813257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1131,17521.0,5.0,0.0,3142.0,0.1793276639461218,0.0,0.5365920961203146,0.28793107761879294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0
Col1132,17521.0,6.0,0.0,1731.0,0.09879573083728098,0.0,0.4273728141280023,0.182647522255688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
Col1133,17521.0,4.0,0.0,629.0,0.03589977740996519,0.0,0.2213515767924269,0.04899652054849366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Col1134,17521.0,6.0,0.0,5173.0,0.29524570515381543,0.0,0.627913027273291,0.39427476981950876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1135,17521.0,5.0,0.0,5179.0,0.2955881513612237,0.0,0.6120064391102822,0.3745518815124475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
Col1136,17521.0,6.0,0.0,19130.0,1.091832657953313,1.0,0.9508240013714855,0.9040662815840826,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1137,17521.0,6.0,0.0,19407.0,1.1076422578619942,1.0,0.958290748557651,0.918321158771183,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1138,17521.0,6.0,0.0,18395.0,1.0498829975458022,1.0,0.9546928747866337,0.9114384851683669,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1139,17521.0,6.0,0.0,15685.0,0.8952114605330745,1.0,0.8914743393977549,0.7947264978046635,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0
Col1140,17521.0,6.0,0.0,17629.0,1.0061640317333485,1.0,0.9151606854370672,0.8375190801696426,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1141,17521.0,6.0,0.0,15441.0,0.8812853147651389,1.0,0.8728225828389921,0.7618192611137291,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0
Col1142,17521.0,6.0,0.0,19069.0,1.0883511215113293,1.0,1.0108213708811131,1.0217598438299726,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1143,17521.0,6.0,0.0,16221.0,0.9258033217282119,1.0,0.9250306769640206,0.8556817533245143,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1144,17521.0,6.0,0.0,5999.0,0.34238913304035157,0.0,0.7357088803037223,0.5412675565577568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1145,17521.0,6.0,0.0,4737.0,0.2703612807488157,0.0,0.6095837814379407,0.37159238659217897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
Col1146,17521.0,6.0,0.0,20877.0,1.191541578677016,1.0,1.0449701898142516,1.091962697600433,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1147,17521.0,6.0,0.0,19579.0,1.1174590491410308,1.0,1.0140077498304467,1.0282117167162057,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1148,17521.0,6.0,0.0,14944.0,0.8529193539181553,1.0,0.9707471694880431,0.9423500670690474,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1149,17521.0,6.0,0.0,12523.0,0.7147423092289253,0.0,0.8568912852542818,0.7342626747447349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0
Col1150,17521.0,6.0,0.0,8403.0,0.47959591347525826,0.0,0.891901524752489,0.7954883298558146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,5.0
Col1151,17521.0,5.0,0.0,6405.0,0.36556132640831,0.0,0.7345664589870392,0.5395878826687576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0
Col1152,17521.0,6.0,0.0,1729.0,0.09868158210147823,0.0,0.4284662266004762,0.18358330733725062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
Col1153,17521.0,5.0,0.0,645.0,0.036812967296387195,0.0,0.2270587743110566,0.05155568699163933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Col1154,17521.0,7.0,0.0,21906.0,1.2502711032475315,1.0,1.0799533119311868,1.1662991559511393,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,6.0
Col1155,17521.0,6.0,0.0,18174.0,1.0372695622395982,1.0,0.9431519273068714,0.8895355579826659,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1156,17521.0,5.0,0.0,5222.0,0.2980423491809828,0.0,0.6302687897183737,0.3972387472930637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0
Col1157,17521.0,5.0,0.0,5131.0,0.29284858170195766,0.0,0.6074308653038495,0.36897225612378337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
Col1158,17521.0,2.0,0.0,7.0,0.00039952057530962844,0.0,0.019984587891549197,0.00039938375319505473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Col1159,17521.0,3.0,0.0,5.0,0.00028537183950687746,0.0,0.019986543904843793,0.0003994619372602486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Col1160,17521.0,6.0,0.0,17890.0,1.0210604417556075,1.0,0.9644132735280166,0.9300929621570251,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1161,17521.0,6.0,0.0,17504.0,0.9990297357456767,1.0,0.9566811300327498,0.9152387845607391,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1162,17521.0,6.0,0.0,21724.0,1.239883568289481,1.0,1.0471413947496173,1.0965051005981739,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1163,17521.0,6.0,0.0,20040.0,1.1437703327435649,1.0,1.005147781332942,1.0103220623185356,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
Col1164,17521.0,6.0,0.0,20826.0,1.188630785914046,1.0,1.0070973949013429,1.0142451628170714,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
Col1165,17521.0,6.0,0.0,18256.0,1.041949660407511,1.0,0.9520515878904632,0.9064022260047524,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0
Col1166,17521.0,7.0,0.0,28627.0,1.6338679299126762,2.0,1.1291150707783646,1.2749008430588311,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,6.0
Col1167,17521.0,6.0,0.0,16669.0,0.9513726385480281,1.0,0.8667688346888759,0.7512882127879119,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,5.0
Col1168,17521.0,6.0,0.0,6591.0,0.3761771588379659,0.0,0.7736239937344278,0.5984940836816061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0
Col1169,17521.0,5.0,0.0,4328.0,0.24701786427715314,0.0,0.5563511815218424,0.30952663718074996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0
Col1170,17521.0,6.0,0.0,26371.0,1.505108155927173,2.0,1.1343483439965312,1.2867461655276728,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0
